"""17/12/2016""";"""Concert""";"""44/Nantes""";"""cafe culturel le Zygo bar""";"""Équipement à but non lucratif (culture, sport et loisir)""";"""5365734""";"""Concerts, spectacles""";"""Concert, spectacle musical""";"""Autre""";"""Havana Si (musique cubaine traditionnelle)""";"""Samedi 17 decembre, 21h, Le Zygo bar, 35, rue des Olivettes, Nantes. Tarif 5€.""";"""""";"""""";"""Nantes""";"""44""";"""44109""";"""44000""";"""47.21088""";""" -1.54894""";"""17/12/2016""";"""17/12/2016""";"""oui""";"""5""";"""""";""""""
"""16/12/2016""";"""Concert""";"""44/Nantes""";"""cafe culturel le Zygo bar""";"""Équipement à but non lucratif (culture, sport et loisir)""";"""5365727""";"""Concerts, spectacles""";"""Concert, spectacle musical""";"""Autre""";"""The Doo-doo chasers""";"""""";"""Funk.""";"""Vendredi 16 decembre, 21h, Le Zygo bar, 35, rue des Olivettes, Nantes. Gratuit.""";"""Nantes""";"""44""";"""44109""";"""44000""";"""47.21088""";""" -1.54894""";"""16/12/2016""";"""16/12/2016""";"""non""";"""""";"""""";""""""
"""18/12/2016""";"""Concert""";"""44/Nantes""";"""le Nid""";"""Équipement à but non lucratif (culture, sport et loisir)""";"""5352233""";"""Concerts, spectacles""";"""Concert, spectacle musical""";"""Jazz""";"""La Sundy de Christmas In Jazz""";"""Jazz.""";"""Un Père Noël à 4 têtes : Valery Haumont (chant et batterie), Pierre-Yves Merel (saxophone), Guillaume Hazebrouck (piano) Simon Mary (contrebasse). Jazz Standards & American Christmas songs... Un avant-goût de Noël au son du Jazz...""";"""Dimanche 18 decembre, 19h, Le Nid, Nantes. Tarif 1€. Contact : 02 40 35 36 49, proglenid@gmail.com, https://www.facebook.com/SundyAuNid""";"""Nantes""";"""44""";"""44109""";"""44000""";"""47.21791""";""" -1.558524""";"""18/12/2016""";"""18/12/2016""";"""oui""";"""1""";"""""";""""""
"""01/10/2016""";"""Spectacle""";"""44/Nantes""";"""Reze seniors, office municipal des retraites""";"""Association""";"""5278450""";"""Concerts, spectacles""";"""Autres scènes""";"""Theâtre""";"""Reze Seniors propose en partenariat avec le theâtre Beaulieu""";"""Theâtre.""";"""Panique au Plazza.""";"""Du samedi 1er octobre 2016 au dimanche 15 janvier 2017, 15h45 et 20h30, Theâtre Beaulieu, 9 Boulevard Vincent Gâche, Nantes. Tarif 14€, autre : adherent. Contact et reservation : 02 49 10 63 10, contact@theatrebeaulieu.fr""";"""Nantes""";"""44""";"""44109""";"""44000""";"""47.2061""";""" -1.542763""";"""01/10/2016""";"""15/01/2017""";"""oui""";"""14""";"""adherent""";""""""
"""17/12/2016""";"""Spectacle""";"""44/Nantes""";"""salle Vasse""";"""Équipement à but non lucratif (culture, sport et loisir)""";"""5191570""";"""Concerts, spectacles""";"""Autres scènes""";"""Danse""";"""Les Discrets - Choregraphie Herve Maigret""";"""Danse.""";"""Pour fêter la millième representation, la compagnie ngc25 - Herve Maigret, creee en 1998, joue l’une de ses pièces majeures : « Les Discrets ». Qui sont-ils, seul, à deux, à trois dans le labyrinthe de leur jardin secret ? Herve Maigret explore ce que peut être une relation à trois.""";"""Samedi 17 decembre, 20h30, Salle Vasse, 18, rue Colbert, Nantes. Tarif 8€. Contact et reservation : ngc25@ngc25.com, www.sallevasse.fr""";"""Nantes""";"""44""";"""44109""";"""44000""";"""47.21532""";""" -1.568971""";"""17/12/2016""";"""17/12/2016""";"""oui""";"""8""";"""""";""""""
"""17/12/2016""";"""Spectacle""";"""44/Nantes""";"""le theâtre de Jeanne""";"""Équipement à but non lucratif (culture, sport et loisir)""";"""5128076""";"""Concerts, spectacles""";"""Autres scènes""";"""Contes""";"""Alice et l'elixir de bonheur""";"""Contes.""";"""Comedie à partir de 3 ans. Dans cette aventure inedite, Alice, aidee de Nounours et de la poupee Zoe, va chercher un nouveau moyen magique de remedier à la morosite de maman. Ce nouveau sortilège se trouve-t-il dans le grand livre de magie que cache sa maîtresse d'ecole dans la salle de classe ?""";"""Samedi 17 decembre, 16h, dimanche 18 decembre, 15h, lundi 19 decembre, 14h30 et 16h, Le theâtre de Jeanne, 5, rue des Salorges, Nantes. Tarif 8€. Contact et reservation : 06 99 10 76 05, resa.theatredejeanne@gmail.com, www.theatre-jeanne.com""";"""Nantes""";"""44""";"""44109""";"""44000""";"""47.2046""";""" -1.575567""";"""17/12/2016""";"""19/12/2016""";"""oui""";"""8""";"""""";""""""
"""13/12/2016""";"""Spectacle""";"""44/Nantes""";"""la compagnie du Cafe-Theâtre""";"""Équipement à but non lucratif (culture, sport et loisir)""";"""5297827""";"""Concerts, spectacles""";"""Autres scènes""";"""Humour""";"""Daniel Camus « Adopte »""";"""Humour.""";"""Daniel Camus interagit avec le public comme une soiree entre amis. Enfance, adolescence où l’on draguait en mob', Daniel evoque sa famille, ses potes, ses premières fois jusqu’à son desir de liberte.""";"""Du mardi 13 au samedi 17 decembre, 21h, La compagnie du Cafe-Theâtre, 6, rue des Carmelites, Nantes. Tarif 20€, reduit 13€. Contact et reservation : 02 40 89 65 01, infos@lacompagnieducafetheatre.fr, http://www.nantes-spectacles.com/cie265-daniel-camus.html""";"""Nantes""";"""44""";"""44109""";"""44000""";"""47.21656""";""" -1.551213""";"""13/12/2016""";"""17/12/2016""";"""oui""";"""20""";"""""";""""""
"""17/12/2016""";"""Concert""";"""44/Nantes""";"""association Musique sacree, cathedrale de Nantes""";"""Association""";"""5285347""";"""Concerts, spectacles""";"""Concert, spectacle musical""";"""Classique""";"""Concert Noëls en-chantant""";"""Classique.""";"""Avec la Pre-Maîtrise et l'organiste Michel Bourcier c'est l'histoire de Noëls ! Le public n'a qu'à bien se tenir, car petits et grands pourront decouvrir et chanter les plus beaux chants de Noëls avec les enfants . L'orgue quant à lui fera resonner les plus beaux Noëls de Louis-Claude Daquin.""";"""Samedi 17 decembre, 15h, Chapelle de l'Immaculee, rue Malherbe, Nantes. Gratuit. Contact et reservation : 02 40 35 76 43, contact@musiquesacree-nantes.cef.fr, www.musiquesacree-nantes.cef.fr""";"""Nantes""";"""44""";"""44109""";"""44000""";"""47.218""";""" -1.546612""";"""17/12/2016""";"""17/12/2016""";"""non""";"""""";"""""";""""""
"""10/12/2016""";"""Spectacle""";"""44/Nantes""";"""passage Sainte-Croix""";"""Équipement à but non lucratif (culture, sport et loisir)""";"""5302418""";"""Concerts, spectacles""";"""Autres scènes""";"""Autre""";"""Exposition temporaire de JL Pasquet: voici l'eau""";"""""";"""Le Passage Sainte-Croix donne carte blanche à l'artiste plasticien nantais Jean-Louis Pasquet pour metamorphoser le Patio et plonger le promeneur dans une œuvre textile immersive et lumineuse aux couleurs de l'eau.""";"""Du samedi 10 decembre 2016 au samedi 11 fevrier 2017, Passage Sainte-Croix, 9, rue de la Bâclerie, quartier Bouffay, Nantes. Gratuit. Contact : 02 51 83 23 75, accueil.passage@gmail.com, http://www.passagesaintecroix.fr""";"""Nantes""";"""44""";"""44109""";"""44000""";"""47.21514""";""" -1.55368""";"""10/12/2016""";"""11/02/2017""";"""non""";"""""";"""""";""""""
"""17/12/2016""";"""Concert""";"""44/Nantes""";"""mission Timothee""";"""Association""";"""5364589""";"""Concerts, spectacles""";"""Concert, spectacle musical""";"""Chant choral""";"""Chorale de la mission Timothee""";"""Chant choral.""";"""10e portes ouvertes. Presence des associations partenaires.""";"""Samedi 17 decembre, 16h, Mission Timothee, 93, boulevard Auguste-Peneau, Nantes. Gratuit. Contact et reservation : 06 62 24 25 85.""";"""Nantes""";"""44""";"""44109""";"""44000""";"""47.23034""";""" -1.510442""";"""17/12/2016""";"""17/12/2016""";"""non""";"""""";"""""";""""""
"""17/12/2016""";"""Spectacle""";"""44/Nantes""";"""compagnie la Plume d'or""";"""Association""";"""5175359""";"""Concerts, spectacles""";"""Autres scènes""";"""Contes""";"""Quand soufflent les contes pour les bebes. brr, voici l’hiver""";"""Contes.""";"""Seance de transmission autour des comptines, jeux tactiles d’imitation ou de langage, berceuses et petits contes, pour enrichir son repertoire oral pour communiquer avec son enfant. Un thème different à chaque seance. Pour les 0/3 ans. «Neige neige blanche, tombe sur ma tête et sur mon petit nez !».""";"""Samedi 17 decembre, 9h15 et 11h, Pôle associatif Sully, 7, rue Henri-Cochard, Nantes. Tarif 4€, autre : famille : 10 € pour 3 personnes. Contact et reservation : quandsoufflentlescontes@compagnielaplumedor.fr, http://www.compagnielaplumedor.fr/""";"""Nantes""";"""44""";"""44109""";"""44000""";"""47.21837""";""" -1.553621""";"""17/12/2016""";"""17/12/2016""";"""oui""";"""4""";"""famille : 10 € pour 3 personnes""";""""""
"""16/12/2016""";"""Spectacle""";"""44/Nantes""";"""theâtre du Cyclope""";"""Association""";"""5141096""";"""Concerts, spectacles""";"""Autres scènes""";"""Danse""";"""La voix est libre (pièce pour deux danseuses et une DJ)""";"""Danse.""";"""Une DJ et deux danseuses vous plongent dans leur univers qui fait echo aux ecrits et aux voix d’Angela Davis, Alice Walker, Billie Holiday ou encore Bessie Smith a travers une ecriture singulière instaurant un dialogue sonore et corporel entre les trois interprètes.""";"""Vendredi 16 decembre, 21h, samedi 17 decembre, 21h, dimanche 18 decembre, 17h, Theâtre du Cyclope, 82, rue du Marechal-Joffre, Nantes. Tarif 11€, reduit 9€, autre : 6 €. Contact et reservation : 02 51 86 45 07, theatreducyclope@gmail.com, www.theatreducyclope.com""";"""Nantes""";"""44""";"""44109""";"""44000""";"""47.22034""";""" -1.549009""";"""16/12/2016""";"""18/12/2016""";"""oui""";"""11""";"""6 €""";""""""
"""18/12/2016""";"""Spectacle""";"""44/Nantes""";"""le Lieu-Magique""";"""Association""";"""5374651""";"""Concerts, spectacles""";"""Autres scènes""";"""Autre""";"""Spectacle de magie : un noël de magicien par Max Zargal""";"""""";"""Comment decore-t-on un sapin par magie pour le rendre etincelant, quel est le secret du père Noël pour passer dans la cheminee ? Jocko le singe ventriloque a prepare une surprise pour Noël.""";"""Dimanche 18, lundi 19, mardi 20 decembre, 16h, Le Lieu magique, 25, quai François-Mitterrand, Nantes. Tarif 8€, autre : Adulte seul 14. Contact et reservation : 02 51 83 85 09, lelieumagique@orange.fr, http://lelieumagique.com/""";"""Nantes""";"""44""";"""44109""";"""44000""";"""47.20815""";""" -1.563332""";"""18/12/2016""";"""20/12/2016""";"""oui""";"""8""";"""Adulte seul 14""";""""""
"""16/12/2016""";"""Concert""";"""44/Nantes""";"""la Ruche""";"""Association""";"""5295532""";"""Concerts, spectacles""";"""Concert, spectacle musical""";"""Autre""";"""Tablao, Helena Cuento""";"""""";"""Le flamenco est un puits infini d'emotions et de styles, de la joie, à la melancolie, en passant par la colère ou même la peur. Tablao peint ces emotions comme une succession d'images allegoriques personnifiees par la danse, mais aussi par le chant, la guitare et le rythme.""";"""Vendredi 16, samedi 17, dimanche 18 decembre, 20h30, La Ruche, 8, rue Felibien, Nantes. Tarif 12€, reduit 8€. Contact et reservation : 02 51 80 89 13, resa@laruchenantes.fr, www.laruchenantes.fr""";"""Nantes""";"""44""";"""44109""";"""44000""";"""47.22102""";""" -1.563876""";"""16/12/2016""";"""18/12/2016""";"""oui""";"""12""";"""""";""""""
"""16/12/2016""";"""Spectacle""";"""44/Nantes""";"""Adit""";"""Association""";"""5377382""";"""Concerts, spectacles""";"""Autres scènes""";"""Theâtre d'improvisation""";"""Bagarre d'improvisation theâtrale du Cito""";"""""";"""Improvisation theâtrale entre 2 troupes qui s'affrontent face au public qui vote pour ses interpretations preferees.""";"""Vendredi 16 decembre, 20h30, Maison de quartier la Bottière, 147, route de Sainte-Luce, Nantes. Gratuit.""";"""Nantes""";"""44""";"""44109""";"""44000""";"""47.23626""";""" -1.518369""";"""16/12/2016""";"""16/12/2016""";"""non""";"""""";"""""";""""""
"""19/11/2016""";"""Spectacle""";"""44/Nantes""";"""le Grand T""";"""Équipement à but non lucratif (culture, sport et loisir)""";"""5175041""";"""Concerts, spectacles""";"""Autres scènes""";"""Cirque""";"""Bestias""";"""""";"""Baro d’Evel Cirk Compagnie pose pour la première fois ses valises à Nantes. Une tribu d’hommes dansants, de puissants chevaux, et de drôles d’oiseaux. Tous en liberte. Un autre monde, choregraphique, acrobatique et clownesque. Venez voir, c’est un superbe rêve eveille pour petits et grands.""";"""Du samedi 19 novembre au vendredi 16 decembre, Île de Nantes, parc des chantiers, boulevard de la Prairie-au-Duc, Nantes. Tarif 25€, reduit 21€, autre : 12 €. Reservation : 02 51 88 25 25, billetterie@legrandt.fr, www.legrandt.fr""";"""Nantes""";"""44""";"""44109""";"""44000""";"""47.20597""";""" -1.564465""";"""19/11/2016""";"""16/12/2016""";"""oui""";"""25""";"""12 €""";""""""
"""18/12/2016""";"""Concert""";"""44/Nantes""";"""Les amis de l'orgue""";"""Association""";"""5376620""";"""Concerts, spectacles""";"""Concert, spectacle musical""";"""Classique""";"""Lidia ksiazkiewicz, Noëls pour orgue à Bon Port""";"""Classique.""";"""Lidia ksiazkiewicz est originaire de Pologne, organiste à la carrière internationale, laureate de nombreux prix, titulaire du grand orgue de la cathedrale de Laon et professeure au CRR de Stasbourg. Au programme : Noëls français pour orgue des 17è au 19èm siècles. Concert retransmis, sur grand ecran""";""". Dimanche 18 decembre, 16h, Église Notre-Dame-de-Bon-Port, place du Sanitat, Nantes. Payant. Contact : 02 51 71 02 09, amis.orgue.nantes@orange.fr, www.orgue-nantes.com""";"""Nantes""";"""44""";"""44109""";"""44000""";"""47.20964""";""" -1.570473""";"""18/12/2016""";"""18/12/2016""";"""oui""";"""""";"""""";""""""
"""17/12/2016""";"""Concert""";"""44/Nantes""";"""le Pannonica""";"""Équipement à but non lucratif (culture, sport et loisir)""";"""5181902""";"""Concerts, spectacles""";"""Concert, spectacle musical""";"""Jazz""";"""Le Big Band Universitaire dancing""";"""Jazz.""";"""Le Big Band Universitaire de Nantes et ses trois chanteuses proposent de faire revivre la tradition des grands orchestres de danse où le funk côtoie le swing. Au programme Lindy Hop, « typique », et funky music pour le plaisir de danser sur de la musique live.""";"""Samedi 17 decembre, 21h, Le Pannonica, 9, rue Basse-Porte, Nantes. Tarif 5€. Contact et reservation : 02 51 72 10 10, www.pannonica.com""";"""Nantes""";"""44""";"""44109""";"""44000""";"""47.22118""";""" -1.558729""";"""17/12/2016""";"""17/12/2016""";"""oui""";"""5""";"""""";""""""
"""17/12/2016""";"""Spectacle""";"""44/Nantes""";"""le theâtre de Jeanne""";"""Équipement à but non lucratif (culture, sport et loisir)""";"""5127579""";"""Concerts, spectacles""";"""Autres scènes""";"""Humour""";"""Mes meilleurs ennuis""";"""Humour.""";"""Le lendemain d'une soiree bien arrosee, deux frères s'apprêtent à assister au mariage de leur sœur. Une matinee normale. Mais qui va tourner au cauchemar. 10 personnages au sein de problèmes qui se melangent dans un joyeux boulevard moderne. Les amis d'hier deviennent les ennuis d'aujourd'hui.""";"""Samedi 17 decembre, 20h, dimanche 18 decembre, 17h, lundi 19 decembre, 20h30, Le theâtre de Jeanne, 5, rue des Salorges, Nantes. Tarif 20€, autre : 12 € etudiants et demandeurs d'emploi sauf les vendredis et samedis. Contact et reservation : 06 99 10 76 05, resa.theatredejeanne@gmail.com, www.theatre-jeanne.com""";"""Nantes""";"""44""";"""44109""";"""44000""";"""47.2046""";""" -1.575567""";"""17/12/2016""";"""19/12/2016""";"""oui""";"""20""";"""12 € etudiants et demandeurs d'emploi sauf les vendredis et samedis""";""""""
"""15/12/2016""";"""Spectacle""";"""44/Nantes""";"""le theâtre de Jeanne""";"""Équipement à but non lucratif (culture, sport et loisir)""";"""5127570""";"""Concerts, spectacles""";"""Autres scènes""";"""Humour""";"""Mes meilleurs ennuis""";"""Humour.""";"""Le lendemain d'une soiree bien arrosee, deux frères s'apprêtent à assister au mariage de leur sœur. Une matinee normale. Mais qui va tourner au cauchemar. 10 personnages au sein de problèmes qui se melangent dans un joyeux boulevard moderne. Les amis d'hier deviennent les ennuis d'aujourd'hui.""";"""Jeudi 15, vendredi 16 decembre, 20h30, Le theâtre de Jeanne, 5, rue des Salorges, Nantes. Tarif 20€, autre : 12 € etudiants et demandeurs d'emploi sauf les vendredis et samedis. Contact et reservation : 06 99 10 76 05, resa.theatredejeanne@gmail.com, www.theatre-jeanne.com""";"""Nantes""";"""44""";"""44109""";"""44000""";"""47.2046""";""" -1.575567""";"""15/12/2016""";"""16/12/2016""";"""oui""";"""20""";"""12 € etudiants et demandeurs d'emploi sauf les vendredis et samedis""";""""""
"""17/12/2016""";"""Concert""";"""44/Nantes""";"""Dynamo cafe""";"""Équipement à but non lucratif (culture, sport et loisir)""";"""5364145""";"""Concerts, spectacles""";"""Concert, spectacle musical""";"""Rap""";"""Les sons du miroirs""";"""Rap.""";"""Les Fonds de Tiroirs special Rap Français #7. Collectif de Djs Les Sons du Miroir : Blacksad - Rance - Bigup.""";"""Samedi 17 decembre, 21h30 à 3h30, Dynamo cafe, 91, rue Marechal-Joffre, Nantes. Gratuit. Contact et reservation : 02 40 48 79 18, https://www.facebook.com/lessons.dumiroir""";"""Nantes""";"""44""";"""44109""";"""44000""";"""47.2204""";""" -1.548486""";"""17/12/2016""";"""17/12/2016""";"""non""";"""""";"""""";""""""
"""15/12/2016""";"""Spectacle""";"""44/Nantes""";"""le TNT, Terrain neutre theâtre""";"""Équipement à but non lucratif (culture, sport et loisir)""";"""5191296""";"""Concerts, spectacles""";"""Autres scènes""";"""Cirque""";"""En attendant K""";"""""";"""Ce soir, comme tous les soirs , Sirena l'assistante de K. le grand magicien commence sa choregraphie annoncant le debut du spectacle. K. tarde à arriver...""";"""Du jeudi 15 au samedi 31 decembre, 19h, Le TNT, 11, allee de la Maison-Rouge, Nantes. Tarif 12€, reduit 9€. Contact et reservation : 02 40 12 12 28, contact@tntheatre.com, www.tntheatre.com""";"""Nantes""";"""44""";"""44109""";"""44000""";"""47.21254""";""" -1.552126""";"""15/12/2016""";"""31/12/2016""";"""oui""";"""12""";"""""";""""""
"""04/10/2016""";"""Spectacle""";"""44/Nantes""";"""theâtre du Riscochet""";"""Autre organisme à but non lucratif""";"""5281414""";"""Concerts, spectacles""";"""Autres scènes""";"""Theâtre""";"""On ne partage pas le jackpot""";"""Theâtre.""";"""Valerie et Antoine, un couple endette, jusqu'au jour ou chacun d'eux va se rendre compte qu'ils ont gagne 50 millions d'euros... Mais après reflexion, hors de question de partager tout cet argent avec son amoureux. Une seule solution : eliminer l'autre !""";"""Jusqu'au vendredi 30 decembre, 21h30, Theâtre du Riscochet, 14, rue de l’Arche-Sèche, Nantes. Tarif 15€, reduit 12€. Reservation : http://theatreduriscochet.com. Contact : riscochetnantais@gmail.com""";"""Nantes""";"""44""";"""44109""";"""44000""";"""47.21684""";""" -1.55674""";"""04/10/2016""";"""30/12/2016""";"""oui""";"""15""";"""""";""""""
"""15/12/2016""";"""Spectacle""";"""44/Nantes""";"""la compagnie du Cafe-Theâtre""";"""Équipement à but non lucratif (culture, sport et loisir)""";"""5320668""";"""Concerts, spectacles""";"""Autres scènes""";"""Humour""";"""Edgar-Yves « J’vais l’faire »""";"""Humour.""";"""Tour à tour, chanteur ou danseur, ED redonne ses lettres de noblesse à l’art du beau discours et partage avec son public ses convictions, en s’appuyant sur un charisme et une elegance qui font mouche.""";"""Du jeudi 15 au samedi 17 decembre, 19h, La compagnie du Cafe-Theâtre, 6, rue des Carmelites, Nantes. Tarif 15€. Contact et reservation : 02 40 89 65 01, infos@lacompagnieducafetheatre.fr, http://www.nantes-spectacles.com/cie629-edgar-yves.html""";"""Nantes""";"""44""";"""44109""";"""44000""";"""47.21656""";""" -1.551213""";"""15/12/2016""";"""17/12/2016""";"""oui""";"""15""";"""""";""""""
